pca_feature_0,Label
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3558,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.036,Malignant
-563715197704.353,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3558,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3567,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3558,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715196873.6066,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197703.9257,Malignant
-563715197704.3295,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3535,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3561,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.3558,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
-563715197704.356,Malignant
